Dataset,Global-LIME-ITEA,Global-LIME-KR,Global-LIME-RF,Global-LIME-XGB,Global-PE-ITEA,Global-PE_adj-ITEA,Global-SHAP-ITEA,Global-SHAP-KR,Global-SHAP-RF,Global-SHAP-XGB,Global-SHAP_adj-ITEA,Global-SHAP_adj-KR,Global-SHAP_adj-RF,Global-SHAP_adj-XGB,Local-LIME-ITEA,Local-LIME-KR,Local-LIME-RF,Local-LIME-XGB,Local-PE-ITEA,Local-PE_adj-ITEA,Local-SHAP-ITEA,Local-SHAP-KR,Local-SHAP-RF,Local-SHAP-XGB,Local-SHAP_adj-ITEA,Local-SHAP_adj-KR,Local-SHAP_adj-RF,Local-SHAP_adj-XGB,RMSE-test-ITEA,RMSE-test-KR,RMSE-test-RF,RMSE-test-XGB,RMSE-train-ITEA,RMSE-train-KR,RMSE-train-RF,RMSE-train-XGB,Tottime-train-ITEA,Tottime-train-KR,Tottime-train-RF,Tottime-train-XGB
I.39.22,0.20994000741857535,0.23349160747863565,0.5592014890641142,0.43172709328627656,0.0,0.4375499971431836,0.23248655875125357,0.2888771365130859,0.5290543750923744,0.43633671375846483,0.32703210851535686,0.35566838487557484,0.596632855629415,0.4227859260480457,1.3284315822183275,1.3168642609568528,1.3989289955329436,1.35631701050831,0.0,1.2501062970263517,1.2640949190103654,1.2579922456275827,1.3565355574420512,1.2584418785240463,1.234251586621942,1.2674110855901541,1.521108010630059,1.4055807822592212,1.863710525301652e-15,0.8271965996497496,5.301115549783693,4.227462397445868,4.243178581427534e-15,0.8271965996497496,2.297204923779955,4.227462397445868,68.16574119726816,0.027872920036315918,0.5479591846466064,0.26331187089284264
I.40.1,0.6625387305160166,0.6148994426117015,0.9820978212760433,0.9560158942702919,0.3924325158453282,0.7737093707410525,0.569753073526329,0.6004650975146962,1.1229198184506937,0.926081911226836,0.41240813669923354,0.46535828490887887,1.0761357327691952,0.9606140547507103,2.240232426035632,2.265614881535264,2.343181737019547,2.336502073516864,0.994437379611688,2.3329279131414933,2.27986081881039,2.2703795142494867,2.362358161029241,2.2612529431447257,2.170660649501073,2.261212799093653,2.2035837367161406,2.157141772209637,0.5454053971674436,0.21113367855300075,0.36920808071165645,0.3542452283288708,0.025391604507392765,0.21113367855300075,0.17721207508898604,0.3542452283288708,115.32824771404266,0.028873387972513834,0.44768438339233396,0.30605940024058026
I.41.16,0.45073665828134346,0.5067796679946514,0.6403488327291801,0.5943268408908886,0.056230312181138956,0.22445562465869198,0.10372842924269352,0.27298351598585585,0.47389334624556867,0.32329117796036033,0.08049510519501042,0.37330952305024334,0.5018895338510333,0.32245837267687044,1.3970368341493122,1.4087158759035903,1.465910655144399,1.4650926706195573,0.18142107705865093,1.2096370172520068,1.1057946725647847,1.1573923089178424,1.1550916190424727,0.9961635527605548,0.9149788077344888,1.0892585633304954,1.1265806172681139,1.0780615880679778,0.20638782830574162,0.8384250611800929,2.0817565203282746,2.262003785256889,0.02189755352898395,0.8384250611800929,0.722587439876775,2.262003785256889,109.73767519791922,0.014796121915181478,0.4140591224034627,0.24807913303375245
I.43.16,0.10700480395762998,0.12373252874013672,0.26510777078294534,0.16429373295816524,0.0,0.26580067720004025,0.15016657417681198,0.1723368793961407,0.3519394653606566,0.22791782107450498,0.1408900280360536,0.17874562931719465,0.36620713478330474,0.3632358465663003,1.4616450451475524,1.446142101710926,1.5082803628488926,1.4600082903891922,0.0,1.472232164547568,1.4166881712544612,1.3893523100246206,1.4491293305808817,1.4313783742534472,1.225471929489639,1.1623867348264383,1.447123712295617,1.399435963583791,3.5189654960219962e-15,0.7410329000711519,4.845777953043804,3.953688757775658,4.902883241798646e-15,0.7410329000711519,2.2020075296234523,3.953688757775658,67.86632513230846,0.027086297671000164,0.4582397778828939,0.29025017420450844
I.43.31,0.05235369204459276,0.05291726590354654,0.1665874881982122,0.06706518761027855,0.0,0.04966554808583782,0.014142135623731015,0.02160246899469278,0.23837069073527709,0.05886316090469341,0.04966554808583772,0.0711805216802088,0.2262504284243357,0.07812094310716605,0.9655903075125357,0.9568994431131748,1.0116981875751478,0.9627618281874294,0.0,1.0503319938469453,0.8686720267332659,0.8567176871043585,0.8885254295663952,0.8476482416249272,0.39746467409798225,0.3892997082887051,0.7998361999952251,0.6937089245760554,6.334025807670063e-15,0.15765297335535025,5.98832461612596,4.789238060487374,1.0206091032922848e-14,0.15765297335535025,2.283697305868727,4.789238060487374,65.1924519777298,0.019710326194763185,0.6664700905481974,0.25475920041402184
I.43.43,0.32661641331267327,0.325822883107279,0.3988767540196737,0.38327018468806784,0.0203272635793986,0.18150545773742208,0.3050881708269764,0.2874891302293009,0.5268574878581262,0.3306828844336934,0.05427796593410556,0.13693063937629144,0.5256963660828065,0.2765507255444748,1.3434961420574585,1.3259156742251827,1.3414376574745703,1.3536024864797873,0.05157595491951085,1.3745231445475732,1.3120736654061136,1.2972872735700678,1.3765101349062532,1.459971055966722,1.2856574836920325,1.3573499850916881,1.4702021797148714,1.4577259955725095,0.0199653105291808,0.3181303313999278,1.113722991196948,0.9884982805057358,0.004778731472279343,0.3181303313999278,0.5778559130122437,0.9884982805057358,99.06502513885498,0.019637680053710936,0.475581947962443,0.20650214354197186
I.44.4,0.16312085584199604,0.15526634888860233,0.15933362163294706,0.13748217405528854,0.08246588146826124,0.4565493014107423,0.16602870167626677,0.14380542409798036,0.19992989469171155,0.1768508964837466,0.2319551861600697,0.22777181564012702,0.19871920098612897,0.16010118563852424,1.520065687463329,1.5010943578647002,1.5019955895118948,1.4823046391896335,0.43295071192874107,1.323808669385898,1.2486049040871885,1.2366663650089802,1.3450179224959697,1.5001101844858336,1.0996384517776459,1.1658140894626685,1.3506818701408627,1.4425905337440799,2.8183643125679394,2.0891362631396415,12.298044475787036,11.002655835151124,0.4299043319359964,2.0891362631396415,3.181355510185957,11.002655835151124,132.41892692248027,0.03081324100494385,0.6538469314575195,0.31530378659566244
I.47.23,0.05677658661234272,0.07094092947738684,0.05213865762609022,0.0360026207694936,0.0,0.12192894105447918,0.024494897427831883,0.049665548085837855,0.020358158424294222,0.03438412353137783,0.13490737563232044,0.021602468994692856,0.1564399528808284,0.1598382561390549,1.0088895907366633,1.0009147950945503,0.9899504808777023,0.9652272657388801,0.0,0.9936151270166451,1.0399879843927127,1.0013509513411494,1.0336117861963838,1.008121244193721,0.7631101497969345,0.7043538113071871,0.8366705745183214,0.815983564483375,1.1905815549843727e-16,0.07364978337742613,0.1840439249037126,0.14095970028705918,2.7711131110549773e-16,0.07364978337742613,0.08387152751301737,0.14095970028705918,68.5702185789744,0.022095139821370444,0.5766934076944987,0.24379276434580485
I.48.20,0.17859478973022566,0.1676205620063036,0.219470039427882,0.20358382922232432,0.0,0.10172977653568657,0.1061445555206045,0.1061445555206045,0.1616109927663451,0.15304990249379044,0.10214396283089415,0.09899494936611658,0.1083864426475742,0.09879999378672408,0.5582125228600007,0.564049075497641,0.5987051616100438,0.5719757211017686,0.0,0.5143928459844674,0.4604935998642211,0.455050289324703,0.45516613000634115,0.439254216981084,0.169276485999999,0.17744145180927617,0.24874741692459887,0.2370338274856185,0.11238371985169247,0.37122620910158827,21.878623124368485,16.95387049902386,0.0703045160034899,0.37122620910158827,5.851011425953697,16.95387049902386,78.26657756169637,0.021367764472961424,0.8045589764912923,0.17211786905924478
I.50.26,0.4887921035244476,0.452262844724503,0.1234117667458751,0.2364290938078851,0.9296365844769512,1.1217912842759197,0.4799643907997753,0.4274926899959811,0.14024585805777312,0.34437550381799814,0.485700149771549,0.21529050141610986,0.179435426068391,0.38523205946806127,1.2817130861085957,1.25986677959868,0.985758367951148,1.0637752640048845,1.4263945986232647,1.506206999164659,1.2531469532676447,1.2270934773780218,0.9534553193600748,0.9901648880672401,1.2474304518041524,1.0176311141619894,1.0127963156985378,1.1068821655274816,2.0538717366529813,1.494774497859029,1.6260164910854362,2.069912310470096,0.8664924243588975,1.494774497859029,0.644425487508156,2.069912310470096,124.93635130723318,0.022260308265686035,0.4075405836105347,0.16380907694498698
I.6.2,0.2023333333333333,0.09766666666666672,0.22599999999999998,0.21166666666666661,0.00366666666666667,0.25,0.11966666666666678,0.13999999999999985,0.14833333333333318,0.1299999999999999,0.13999999999999985,0.030000000000000027,0.15266666666666662,0.1299999999999999,0.378,0.4753333333333334,0.37133333333333335,0.37499999999999994,0.008,0.4663333333333334,0.46033333333333354,0.42,0.3853333333333335,0.4499999999999999,0.42366666666666664,0.4399999999999999,0.4110000000000001,0.4399999999999999,0.0005183422629040247,0.018691316869225382,0.007483325619161126,0.005910312052286938,3.984237364910635e-05,0.018691316869225382,0.0024593377677145033,0.005910312052286938,107.36435767014821,0.02816479206085205,0.7336224873860677,0.21504952112833658
I.6.2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2592759446737384e-07,0.029460824199312625,0.0020730893707625385,0.002227388542370776,1.5646887177291895e-08,0.029460824199312625,0.0006062119115391895,0.002227388542370776,88.7046967091099,0.005759032567342123,0.4044557015101115,0.02018260955810547
I.6.2b,0.13586775054035322,0.1572658267192614,0.1933638333879633,0.20152377794048487,0.05314785893978771,0.2740258332781203,0.05368729895204858,0.04242640687119279,0.1675285225753497,0.14488326502587096,0.029709762097864918,0.08041558721209878,0.12381275681143133,0.07849234499042175,0.5935812685508192,0.597146874511137,0.5806285862885775,0.5787251209671529,0.45257142734246003,0.5610501366621485,0.5802193832978162,0.6495480699653319,0.5765231651059473,0.5508073883020237,0.6670580713729213,0.738574243016349,0.6255327856560358,0.6239658008037742,0.003738126465753715,0.03499391554545895,0.02780716387972775,0.0243515864041076,0.0011907677466817793,0.03499391554545895,0.010911000431379,0.0243515864041076,101.06446460088094,0.021932498613993327,0.28177995681762696,0.14286145369211833
I.8.14,0.1821031105573108,0.11151199520425956,0.28502636986994734,0.3077889259437217,0.13006869548375152,0.7643066195788324,0.12770421996005343,0.10931605554537725,0.2101864094043891,0.3057826214096767,0.06815710133860407,0.07713624310270761,0.2183396316858455,0.2156608975185352,1.3699295219171113,1.3556300219181026,1.3898932108463489,1.3660459607776392,0.9931443049713262,1.347814640009426,1.4578338610315484,1.3900809195309756,1.3994861008400419,1.4082117861341814,1.5006552707374397,1.4906599306153767,1.430681509243841,1.516926671809685,0.40858777417183284,0.21768894378246098,0.5927474006519804,0.5546028951844628,0.17944372390838978,0.21768894378246098,0.2808470366633319,0.5546028951844628,122.27941071987152,0.029519971211751303,0.4482762813568115,0.21693044503529865
I.9.18,1.2054825033255046,1.2055915150348506,0.7245316535196822,1.0898236748793448,0.34124678272245823,1.019308328320621,1.024368407421378,1.0790736768172973,0.7168480765464729,1.0001911266900636,0.4083121880819563,0.21108186931983416,0.6483487770259118,0.7925453820417636,2.9548529850866223,2.9215078585275953,2.555511787831265,2.8522423728213506,1.6977835530587513,2.8740962564510775,2.812719304668597,2.7785081524762316,2.4432128632526893,2.858627555998002,1.7661531382130662,1.651586279602123,2.2797004192555663,2.641619171987059,0.012439474594978853,0.020215377848757786,0.07607660873471232,0.06350636669980209,0.005030474276154783,0.020215377848757786,0.027527843835638534,0.06350636669980209,131.2590487241745,0.02070949077606201,0.5748208284378051,0.28462149302164713
II.10.9,0.24153692986673678,0.16890216315915962,0.07697184911342833,0.1068141266725662,0.0009922478267989985,0.29999602956291327,0.2596150997149434,0.18239152027072603,0.16496754110878223,0.1916782633709716,0.05573752790982795,0.057154760664940886,0.06898414277730498,0.036740864668726086,0.9018060591116199,0.8939600059149383,0.8453239960261091,0.8840681768526124,0.009525793444156804,0.9449184412459898,1.0391910942127636,0.9952360360499246,0.8966588202709527,0.9573410497574886,1.0607550015179579,0.983281696421017,0.914803243658741,0.9928850651178138,0.00013741422832211798,0.05791628496456846,0.08710105098776624,0.0742446118891165,6.436770201021469e-05,0.05791628496456846,0.04995194261941127,0.0742446118891165,97.89522128899893,0.015371012687683105,0.4066935618718465,0.15085755189259847
II.11.17,0.44274691816610623,0.4014820460031749,0.8606142975588497,0.5615167485181246,0.2336212504748654,0.5149494449429577,0.1520870528196502,0.3066485501895178,0.7184933478745198,0.4430823464779539,0.3353087949832348,0.46889942062948503,0.6922444690606994,0.48695344395398477,1.8951710699065296,1.9270902311129754,1.8267823432155705,1.825747522797232,1.099531095742511,2.1200101247145513,1.7954321694594553,1.7910752694673144,1.78215421793405,1.861185676174585,1.677186367894111,1.6224000814547945,1.81627060908109,1.850959322644134,0.3948783156990119,0.2654245085945322,1.1868155779085894,1.3818147717296332,0.09133966707413115,0.2654245085945322,0.6866786932065477,1.3818147717296332,163.88818709850312,0.01944135824839274,0.1577059030532837,0.2371434768040975
II.11.20,0.4019350233681279,0.4855700461023162,0.3412249110935272,0.33952901212427944,0.042411048593307604,0.835043978708794,0.4806251116909889,0.5974278199079782,0.34071037793636827,0.16688245009755404,0.3562853533257444,0.45321076774498625,0.3273762112345008,0.2703320234293248,1.6819049392507281,1.7322357835318374,1.574629344886952,1.560210697928068,0.17770213151786518,1.775025721387691,1.5996102600070086,1.6090988214173312,1.5513650591631414,1.4759672318442119,1.6112525024490623,1.691110863053168,1.653403210300586,1.6237219213560787,0.2140955992639952,1.7866587717909839,4.925940598777685,4.417133998827911,0.047285171325858334,1.7866587717909839,2.182418679127973,4.417133998827911,119.04783659776052,0.01999177932739258,0.2679620663324992,0.1854950189590454
II.11.27,0.17475976569196228,0.14890835192817717,0.09072913511320876,0.11452449290629024,0.004478342947514813,0.34270978976387595,0.3560475004451732,0.3309833832687073,0.13685867990004003,0.194490977517539,0.11012208758346555,0.2318404623873926,0.14970545057552442,0.1949547908210552,0.6891239994428118,0.6912634919074739,0.5251858313637915,0.505700101160397,0.017677669529663688,0.8247679990684155,0.7814783196576707,0.8089951265778811,0.5507508275875385,0.6209284014299428,0.432269519835691,0.40877883795880443,0.6164618460334419,0.6335763705658397,0.000991831623378264,0.21695905932701534,0.23419247258635859,0.2683647653638933,0.000641546994661207,0.21695905932701534,0.13008563612660198,0.2683647653638933,117.94103745619456,0.0228823184967041,0.3987013657887777,0.1735414981842041
II.11.28,0.16766666666666674,0.3003333333333334,0.15033333333333346,0.1286666666666668,0.0,0.07000000000000008,0.08000000000000007,0.14000000000000015,0.10733333333333342,0.1030000000000001,0.010000000000000009,0.1700000000000001,0.010000000000000009,0.025333333333333357,0.3813333333333333,0.47400000000000014,0.3790000000000001,0.36133333333333334,0.0,0.5,0.41000000000000003,0.5,0.3833333333333334,0.36599999999999977,0.10000000000000003,0.36999999999999983,0.12400000000000001,0.15600000000000003,1.0135257267562942e-07,0.12672782767670385,0.05159225378063536,0.06510332280710919,1.1727637192143757e-08,0.12672782767670385,0.022583882670495336,0.06510332280710919,96.75391460259756,0.021634236971537272,0.3984597047170003,0.17093907197316488
II.11.3,0.3780368171487071,0.3030596579834259,0.34211155475874355,0.3114621449129599,0.05285458666113092,0.42067020444660436,0.40203495652136295,0.3754996671103718,0.3582173621253392,0.31910367791236277,0.2716826045510331,0.28628656971642946,0.42353133255655095,0.3645822742213326,1.2574470749160533,1.3112057044621863,1.227941650930293,1.2578347766630371,0.20273706634139482,1.3584621713073899,1.320060467007985,1.3239543563568066,1.2929447035359933,1.3550633519781843,1.362242055192362,1.3637717444200677,1.3693538701197088,1.5680805330565675,0.0033382373357025716,0.017677206627919658,0.07320482440497691,0.05142369212976806,0.0012925785420355538,0.017677206627919658,0.026531150540888653,0.05142369212976806,140.6581837574641,0.02702749570210775,0.2604212204615275,0.22354083855946857
II.13.17,0.118865617184519,0.3462952236270581,0.2799253037114574,0.2052712339185962,0.003780206088432059,0.25736706334752185,0.23397657808935893,0.32179185819408185,0.15782268463639842,0.1571169670983081,0.18723888698549943,0.5356771415694346,0.13767931410489548,0.18688010969352342,1.1497065453733262,1.219156568527582,1.1071640810014667,1.1441238469216688,0.012067048849585317,1.1840341181439606,1.3349080795185908,1.336136981698883,1.2219683356678224,1.249557270572452,1.416593095181457,1.4538212646841893,1.217506339801917,1.2625648860604646,0.0001346971020707181,0.013449481187356572,0.017300844496438057,0.016185717419112046,9.30250865863207e-06,0.013449481187356572,0.008949263531838777,0.016185717419112046,100.3020042181015,0.015726296106974284,0.20462870597839355,0.15431353251139324
II.13.23,0.5529774444369754,0.5740407391173757,0.4551160506607542,0.5392064442619806,0.0,0.6164954717324912,0.5635231504254106,0.6083310502240262,0.422176649222058,0.5427441308309913,0.13353120313608063,0.18493242008906943,0.0915144260825692,0.14671708764184405,0.5834290197451549,0.6071803471252196,0.4398233245302113,0.5478678028501388,0.0013608276348795433,0.7280957946680958,0.6362811149536092,0.595456285907223,0.44570279131632884,0.6208510782281598,0.10932714353213817,0.16927648599999878,0.10061261077940095,0.1675496227469501,0.0017117702287739237,0.05342785879251539,0.14035770737199244,0.10894541420710521,0.00028843556678216143,0.05342785879251539,0.05171183240069623,0.10894541420710521,104.07673614819845,0.025389321645100913,0.4527923981348673,0.17658268610636393
II.13.34,0.5324639302403184,0.5314140503304423,0.5420413223167009,0.5582981598592379,0.0,0.5297166968626116,0.5219833969262494,0.5177515491687752,0.6470701201919995,0.6280658139611376,0.0365034173539219,0.04898979485566362,0.11235336718319225,0.1061445555206043,0.5640089672538945,0.5560146310061141,0.5733484234680299,0.5978939009186245,0.0005443310539518173,0.6076213633413737,0.5924101062154068,0.6111999993557606,0.623190990211225,0.6275404027533316,0.11103306322715441,0.11212172533505806,0.1986508223077298,0.19159405921202338,0.002317260673028376,0.09865309012424732,0.351053563629605,0.300598828599897,0.0009302260803012765,0.09865309012424732,0.17234296799156607,0.300598828599897,113.14277390638988,0.01874820391337077,0.4243628978729248,0.20364468097686766
II.15.4,0.1023486178301407,0.0981231029582022,0.13411635429063418,0.20011245494541793,0.044502253609087696,1.0939667452896242,0.1920610009148902,0.19304576314093677,0.18822852606003326,0.13762081108437524,0.15327343903701277,0.14988884770611405,0.13950553209031982,0.17248577357805045,0.7534130756788225,0.8063733456946293,0.7839395558810136,0.6887559509249714,0.07758147990429305,1.1755445131957396,0.7727221474579994,0.7781316126756911,0.8354765435077962,0.8839244372942852,0.753043858235969,0.7894997341345813,0.9223426907463658,0.9111605305975438,0.24786990659927055,0.5806868898734211,2.055908521882914,1.520156693328247,0.11451703434251964,0.5806868898734211,0.9493052496147858,1.520156693328247,116.40900491078695,0.014871311187744141,0.3099374850591024,0.1432116429011027
II.15.5,0.11943380295743271,0.16414170103265277,0.11231881589157437,0.06038221722042394,0.032382816983696404,0.1309968551676857,0.054964682972877134,0.02160246899469275,0.13148954368676077,0.05052227172837824,0.04160435472678246,0.05715476066494092,0.06316917496182292,0.23825324955885196,0.7801944991622258,0.8234778867780459,0.8837723213060434,0.8292314170234627,0.08338418722010701,1.1875155875255836,0.7571647712394832,0.731915831984868,0.8134806888130987,0.771159274924574,0.6476561504468786,0.625185058294247,0.8117786020552251,0.9121815020617948,0.28578967464757454,0.6406078057390705,2.256827724927247,2.206475544795406,0.10484206673493564,0.6406078057390705,0.7200671284489043,2.206475544795406,122.72997062206268,0.024646457036336264,0.3562063932418823,0.15737372239430744
II.2.42,0.1286255209919138,0.33012004350995033,0.2859588203804349,0.18047188145655813,0.08974296014673028,0.437436492670215,0.14947429385808209,0.09011104260855042,0.25685034250677224,0.2202398714609624,0.22948790295985452,0.2472245942457992,0.3060529037241946,0.24241609447296583,1.458729347130158,1.1908166366916393,1.3273397327101963,1.4061031557276524,0.7598292477697629,1.3103749885167588,1.3362317630051053,1.3255095033417654,1.3362270046380342,1.3989375544937686,1.3380760776131568,1.322989391954756,1.3722296879263136,1.4522746770082724,1.5041659529198346,1.314452368542066,3.926019189787687,3.4816331702817416,0.20699446499809618,1.314452368542066,1.4536220949097727,3.4816331702817416,162.81029946009318,0.026608848571777345,0.5056722640991211,0.32694106896718345
II.21.32,0.5832864152108344,0.5342406347176147,0.7929132313536977,0.7295748846396741,0.09044663214380598,0.8568716355671503,0.6349236493599449,0.6020631196145466,1.0484767854809576,0.9379715313666853,0.16197286910433634,0.25282404948896764,0.6554124285249538,0.45447159318555036,1.5818833119138729,1.4369216621147347,1.6384042221129933,1.5921989415274533,0.2240637736589209,1.492241908672883,1.5111820573876442,1.447367842911923,1.6422763919695638,1.586754651517308,1.304132628344406,1.4386106164728314,1.4601189220178434,1.4376062243274754,0.003010290641087435,0.02074483057168426,0.023360420443767668,0.021580792745853124,0.0004839030045307897,0.02074483057168426,0.013240478544354523,0.021580792745853124,160.4789937098821,0.013468551635742187,0.4197575092315674,0.23227333227793376
II.24.17,0.23787695921184948,0.2049601734810272,0.22800935075286485,0.23241291502070777,0.0,0.17065472108213492,0.19866219234335133,0.1913112646970899,0.11458798493991512,0.12832251036613437,0.05715476066494077,0.06480740698407852,0.034396943036276044,0.07257180352359079,0.4394283035597705,0.386986561070328,0.4226803533479184,0.44593166677487417,0.0,0.36027385526298894,0.36902503924228314,0.3831671748660141,0.2145184182321442,0.3200352443866198,0.07727406610312544,0.0631319304793945,0.03439962825395159,0.07129689628867178,0.00022877822102585464,0.10419863890285261,0.1670914890017797,0.11139011827197277,0.00010805995873931056,0.10419863890285261,0.06562497277900083,0.11139011827197277,136.43104326725006,0.028708426157633464,0.6428185304005941,0.2636256138483683
II.27.16,0.16345080345635202,0.1612367050131793,0.1029146165972284,0.17384676644543345,0.0,0.1564182427553342,0.2501999200639358,0.2501999200639358,0.1709548451001644,0.18672618098881225,0.04966554808583772,0.05715476066494071,0.10892664257919243,0.19442222095223577,0.7754349587486026,0.7874220049128938,0.745334915151778,0.800096626342865,0.0,0.7531988214132187,0.6294246178841301,0.6294246178841301,0.7361020394584916,0.7726046286314907,0.2647751706314939,0.2811051022500485,0.6430391571548457,0.6913841120234907,2.313034443171575e-14,0.5493806185318051,30.57849432312719,23.81715150446344,3.431746754758156e-14,0.5493806185318051,14.469952270661285,23.81715150446344,77.97492118676503,0.03063035011291504,0.6000130812327067,0.28420794804890953
II.27.18,0.13400000000000015,0.14533333333333345,0.0653333333333334,0.08133333333333341,0.0,0.14000000000000015,0.13000000000000006,0.11000000000000014,0.04666666666666671,0.05666666666666672,0.009999999999999787,0.0,0.02499999999999982,0.005666666666666546,0.3686666666666667,0.3766666666666667,0.31366666666666665,0.3166666666666666,0.0,0.31,0.21999999999999995,0.21999999999999995,0.2426666666666667,0.23266666666666666,0.12000000000000002,0.12000000000000002,0.14366666666666666,0.15733333333333333,7.81978555372668e-15,0.1588553056713388,4.052917009083177,3.6399114710349627,1.1776740121916982e-14,0.1588553056713388,1.6326855982067336,3.6399114710349627,72.14026377995809,0.03380930423736572,0.7211184978485108,0.2581988096237183
II.3.24,0.1556666666666666,0.09899999999999991,0.12533333333333324,0.13866666666666658,0.0,0.040000000000000036,0.11999999999999993,0.09999999999999983,0.10399999999999988,0.1026666666666665,0.07999999999999986,0.08999999999999986,0.05833333333333319,0.052999999999999874,0.2953333333333334,0.25400000000000006,0.2763333333333333,0.27166666666666667,0.0,0.21,0.32000000000000006,0.28,0.2896666666666666,0.2906666666666666,0.2699999999999999,0.21999999999999995,0.281,0.2899999999999999,1.3429915587043464e-17,0.015958584458457045,0.011691954641211868,0.011264791819472705,2.832783912133383e-17,0.015958584458457045,0.005992611911484873,0.011264791819472705,71.87464864253998,0.034308735529581705,0.7419644832611084,0.24896785418192546
II.34.11,0.07568530547946378,0.07289661949675734,0.15854010533230076,0.17485451871954039,0.0006236095644623221,0.1066610303029603,0.0817447570272063,0.057445626465380234,0.16765259287556986,0.07018958729435108,0.10363902487160069,0.16109003693587015,0.22440278208691175,0.2517347538488621,1.428964577170405,1.4489171074503935,1.4296806063308005,1.445474184491213,0.0009428090415820634,1.4843082068978946,1.2666393739645083,1.2680180753281511,1.321304686047864,1.3149925588139217,1.0222596848973207,1.013660067962767,1.2670830566412536,1.2712708548316933,0.001810295589773895,0.31053411072778475,1.8095467696975418,1.4726880858404126,0.0004714405046426699,0.31053411072778475,0.7753149033650135,1.4726880858404126,95.92813460826873,0.026503928502400718,0.7690616687138875,0.30610801378885905
II.34.2,0.1187378916540754,0.11947191753806051,0.21645882082597356,0.16464003796556045,0.0,0.11430952132988152,0.1023067283548187,0.10708252269472673,0.18660220602414496,0.12924656394514808,0.22105806175452342,0.21969676071045452,0.3134736031012765,0.20563608376220205,1.0019529881199292,0.9846027331917973,0.9885369670653755,1.0031231243112322,0.0,1.0687207283334201,0.9201497659416229,0.9179619699467989,0.9360132292161213,0.9603883768179919,0.431855108286801,0.3975936672248855,0.6870811777266393,0.6952083400384657,3.247454678709274e-15,0.08146851796336958,4.124470539098834,3.705272632220414,4.3408363978136085e-15,0.08146851796336958,1.0002598868775818,3.705272632220414,77.56790754795074,0.01974475383758545,0.7643764893213908,0.2950932502746582
II.34.29a,0.0869820601048748,0.08460020331362215,0.1283919287553515,0.06506560616293605,0.0,0.261916017074176,0.07257180352359079,0.06683312551921132,0.09470437376899156,0.07344831752171398,0.06531972647421817,0.07483314773547882,0.0861920325889376,0.07877227316202279,0.9140341805462934,0.9208745055645974,0.9292370934138003,0.923925119258882,0.0,0.9242147441465249,0.8227476420504445,0.7351208141432184,0.7861916885056685,0.8268213726052144,0.9449641429357966,0.8980067804667198,0.9646534888578089,0.9912220614241564,7.568956534497429e-17,0.021698825456744363,0.082862067905777,0.07670204445916316,1.3068095016579592e-16,0.021698825456744363,0.03240245753509649,0.07670204445916316,76.92161719799041,0.03143306573232015,0.7839533011118571,0.23337597052256268
II.34.29b,0.2729682805782725,0.26812340928063766,0.8825968467924351,0.6248109954244943,0.0,0.4982770313791315,0.29482198018465305,0.3234192325759245,1.093673146593464,0.7886144046358718,0.19318385025669196,0.3036445290137794,1.112383663714383,0.853139616871355,1.7834597767893798,1.8090144345768673,1.9347134720956443,1.8535631509906663,0.0006324555320336759,1.7979951288794789,1.6670113383443599,1.6964754295171722,1.9594548565774512,1.8299711902028784,1.5340112112573208,1.5601034170502048,1.9581745263700372,1.8630405604174125,0.0008849657877605283,17.485832013189107,114.02438307408963,98.35094387346412,0.0005420299775099707,17.485832013189107,47.106893374683494,98.35094387346412,103.93938595453898,0.020184636116027832,0.3790478229522705,0.27886509895324707
II.34.2a,0.08231227480416117,0.0945498244936946,0.12241096558358282,0.1205683396892653,0.0,0.18184242262647807,0.0697614984548544,0.06683312551921132,0.05978989225349798,0.09734784468778411,0.2933712096758417,0.28705400188814656,0.3272110013282955,0.2344688193091902,0.9740033195782535,0.982426146198348,0.9935678221834704,0.9885782453451952,0.0,1.0200047113542923,1.0168015557046786,0.9743751488334856,1.0267282571212433,1.01490022995299,0.910657000184074,0.8540884576891506,1.022678011467131,0.9951457708817885,1.751212797390512e-16,0.03769178092093443,0.13174049654148734,0.1377792927373095,2.27303724917024e-16,0.03769178092093443,0.08590511551557395,0.1377792927373095,73.70050447781881,0.027303775151570637,0.7740138133366903,0.2715439319610596
II.35.18,0.2450268233441357,0.18956531323734022,0.35677520994737905,0.30767420623254726,0.0556787957196718,0.21197548611864378,0.26645432071253733,0.1588710168658841,0.3606804190458901,0.24506469959086266,0.21238587580887552,0.3415845429758202,0.6098381542932308,0.4044536670612208,1.9228105307466479,1.9795996090073904,1.9801975190707277,1.9521635230006646,0.3762299113062245,1.9668188590987663,1.842242256951838,1.8494397916492396,1.8763082273308507,1.8810158076540404,1.4157031429857663,1.3444169503956622,1.7395967747873258,1.6050031293132478,0.09128961059609135,0.0525309514612066,0.14263427057823633,0.10000994624905153,0.006207357377780544,0.0525309514612066,0.06060034666231403,0.10000994624905153,175.1034116744995,0.02421122392018636,0.5034274339675904,0.28730444113413495
